country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
GR,Greece,Exports of goods and services (current US$),2020,60184486579.7402,Europe & Central Asia,High income,Not classified,23.7166,37.9792
GR,Greece,Exports of goods and services (current US$),2019,82010713282.0312,Europe & Central Asia,High income,Not classified,23.7166,37.9792
GR,Greece,Exports of goods and services (current US$),2018,82399082670.3113,Europe & Central Asia,High income,Not classified,23.7166,37.9792
GR,Greece,Exports of goods and services (current US$),2017,69691264258.6342,Europe & Central Asia,High income,Not classified,23.7166,37.9792
GR,Greece,Exports of goods and services (current US$),2016,60206483726.2834,Europe & Central Asia,High income,Not classified,23.7166,37.9792
GL,Greenland,Exports of goods and services (current US$),2025,,Europe & Central Asia,High income,Not classified,-51.7214,64.1836
GL,Greenland,Exports of goods and services (current US$),2024,,Europe & Central Asia,High income,Not classified,-51.7214,64.1836
GL,Greenland,Exports of goods and services (current US$),2023,1357184772.6963,Europe & Central Asia,High income,Not classified,-51.7214,64.1836
GL,Greenland,Exports of goods and services (current US$),2022,1285840100.66488,Europe & Central Asia,High income,Not classified,-51.7214,64.1836
GL,Greenland,Exports of goods and services (current US$),2021,1121643590.62737,Europe & Central Asia,High income,Not classified,-51.7214,64.1836
GL,Greenland,Exports of goods and services (current US$),2020,1111209277.92567,Europe & Central Asia,High income,Not classified,-51.7214,64.1836
GL,Greenland,Exports of goods and services (current US$),2019,1230176954.70104,Europe & Central Asia,High income,Not classified,-51.7214,64.1836
GL,Greenland,Exports of goods and services (current US$),2018,1358435085.31552,Europe & Central Asia,High income,Not classified,-51.7214,64.1836
GL,Greenland,Exports of goods and services (current US$),2017,1160385303.83576,Europe & Central Asia,High income,Not classified,-51.7214,64.1836
GL,Greenland,Exports of goods and services (current US$),2016,1103566726.94846,Europe & Central Asia,High income,Not classified,-51.7214,64.1836
GD,Grenada,Exports of goods and services (current US$),2025,,Latin America & Caribbean ,Upper middle income,Blend,-61.7449,12.0653
GD,Grenada,Exports of goods and services (current US$),2024,,Latin America & Caribbean ,Upper middle income,Blend,-61.7449,12.0653
GD,Grenada,Exports of goods and services (current US$),2023,,Latin America & Caribbean ,Upper middle income,Blend,-61.7449,12.0653
GD,Grenada,Exports of goods and services (current US$),2022,,Latin America & Caribbean ,Upper middle income,Blend,-61.7449,12.0653
GD,Grenada,Exports of goods and services (current US$),2021,,Latin America & Caribbean ,Upper middle income,Blend,-61.7449,12.0653
GD,Grenada,Exports of goods and services (current US$),2020,,Latin America & Caribbean ,Upper middle income,Blend,-61.7449,12.0653
GD,Grenada,Exports of goods and services (current US$),2019,,Latin America & Caribbean ,Upper middle income,Blend,-61.7449,12.0653
GD,Grenada,Exports of goods and services (current US$),2018,,Latin America & Caribbean ,Upper middle income,Blend,-61.7449,12.0653
GD,Grenada,Exports of goods and services (current US$),2017,,Latin America & Caribbean ,Upper middle income,Blend,-61.7449,12.0653
GD,Grenada,Exports of goods and services (current US$),2016,,Latin America & Caribbean ,Upper middle income,Blend,-61.7449,12.0653
GU,Guam,Exports of goods and services (current US$),2025,,East Asia & Pacific,High income,Not classified,144.794,13.4443
GU,Guam,Exports of goods and services (current US$),2024,,East Asia & Pacific,High income,Not classified,144.794,13.4443
GU,Guam,Exports of goods and services (current US$),2023,,East Asia & Pacific,High income,Not classified,144.794,13.4443
GU,Guam,Exports of goods and services (current US$),2022,545000000.0,East Asia & Pacific,High income,Not classified,144.794,13.4443
GU,Guam,Exports of goods and services (current US$),2021,193000000.0,East Asia & Pacific,High income,Not classified,144.794,13.4443
GU,Guam,Exports of goods and services (current US$),2020,379000000.0,East Asia & Pacific,High income,Not classified,144.794,13.4443
GU,Guam,Exports of goods and services (current US$),2019,1414000000.0,East Asia & Pacific,High income,Not classified,144.794,13.4443
GU,Guam,Exports of goods and services (current US$),2018,1165000000.0,East Asia & Pacific,High income,Not classified,144.794,13.4443
GU,Guam,Exports of goods and services (current US$),2017,1141000000.0,East Asia & Pacific,High income,Not classified,144.794,13.4443
GU,Guam,Exports of goods and services (current US$),2016,1119000000.0,East Asia & Pacific,High income,Not classified,144.794,13.4443
GT,Guatemala,Exports of goods and services (current US$),2025,,Latin America & Caribbean ,Upper middle income,IBRD,-90.5328,14.6248
GT,Guatemala,Exports of goods and services (current US$),2024,17990664478.2819,Latin America & Caribbean ,Upper middle income,IBRD,-90.5328,14.6248
GT,Guatemala,Exports of goods and services (current US$),2023,17331723649.7465,Latin America & Caribbean ,Upper middle income,IBRD,-90.5328,14.6248
GT,Guatemala,Exports of goods and services (current US$),2022,18119750229.8585,Latin America & Caribbean ,Upper middle income,IBRD,-90.5328,14.6248
GT,Guatemala,Exports of goods and services (current US$),2021,15241812021.8432,Latin America & Caribbean ,Upper middle income,IBRD,-90.5328,14.6248
GT,Guatemala,Exports of goods and services (current US$),2020,12702168189.4414,Latin America & Caribbean ,Upper middle income,IBRD,-90.5328,14.6248
GT,Guatemala,Exports of goods and services (current US$),2019,13591570047.3112,Latin America & Caribbean ,Upper middle income,IBRD,-90.5328,14.6248
GT,Guatemala,Exports of goods and services (current US$),2018,13323267942.6505,Latin America & Caribbean ,Upper middle income,IBRD,-90.5328,14.6248
GT,Guatemala,Exports of goods and services (current US$),2017,13252394991.303,Latin America & Caribbean ,Upper middle income,IBRD,-90.5328,14.6248
GT,Guatemala,Exports of goods and services (current US$),2016,12387053734.7875,Latin America & Caribbean ,Upper middle income,IBRD,-90.5328,14.6248
GN,Guinea,Exports of goods and services (current US$),2025,,Sub-Saharan Africa ,Lower middle income,IDA,-13.7,9.51667
GN,Guinea,Exports of goods and services (current US$),2024,10351843899.1588,Sub-Saharan Africa ,Lower middle income,IDA,-13.7,9.51667
GN,Guinea,Exports of goods and services (current US$),2023,9888943025.0436,Sub-Saharan Africa ,Lower middle income,IDA,-13.7,9.51667
GN,Guinea,Exports of goods and services (current US$),2022,9043059038.49661,Sub-Saharan Africa ,Lower middle income,IDA,-13.7,9.51667
GN,Guinea,Exports of goods and services (current US$),2021,9596023580.50904,Sub-Saharan Africa ,Lower middle income,IDA,-13.7,9.51667
GN,Guinea,Exports of goods and services (current US$),2020,6617433828.61847,Sub-Saharan Africa ,Lower middle income,IDA,-13.7,9.51667
GN,Guinea,Exports of goods and services (current US$),2019,4710654157.7052,Sub-Saharan Africa ,Lower middle income,IDA,-13.7,9.51667
GN,Guinea,Exports of goods and services (current US$),2018,4767367526.93678,Sub-Saharan Africa ,Lower middle income,IDA,-13.7,9.51667
GN,Guinea,Exports of goods and services (current US$),2017,4611027664.18413,Sub-Saharan Africa ,Lower middle income,IDA,-13.7,9.51667
GN,Guinea,Exports of goods and services (current US$),2016,2524762071.63808,Sub-Saharan Africa ,Lower middle income,IDA,-13.7,9.51667
GW,Guinea-Bissau,Exports of goods and services (current US$),2025,,Sub-Saharan Africa ,Low income,IDA,-15.1804,11.8037
GW,Guinea-Bissau,Exports of goods and services (current US$),2024,262820174.454457,Sub-Saharan Africa ,Low income,IDA,-15.1804,11.8037
GW,Guinea-Bissau,Exports of goods and services (current US$),2023,281024787.174105,Sub-Saharan Africa ,Low income,IDA,-15.1804,11.8037
GW,Guinea-Bissau,Exports of goods and services (current US$),2022,273823396.615999,Sub-Saharan Africa ,Low income,IDA,-15.1804,11.8037
GW,Guinea-Bissau,Exports of goods and services (current US$),2021,334639591.939616,Sub-Saharan Africa ,Low income,IDA,-15.1804,11.8037
GW,Guinea-Bissau,Exports of goods and services (current US$),2020,263737478.988913,Sub-Saharan Africa ,Low income,IDA,-15.1804,11.8037
GW,Guinea-Bissau,Exports of goods and services (current US$),2019,291804550.872984,Sub-Saharan Africa ,Low income,IDA,-15.1804,11.8037
GW,Guinea-Bissau,Exports of goods and services (current US$),2018,395944553.849329,Sub-Saharan Africa ,Low income,IDA,-15.1804,11.8037
GW,Guinea-Bissau,Exports of goods and services (current US$),2017,390049715.257766,Sub-Saharan Africa ,Low income,IDA,-15.1804,11.8037
GW,Guinea-Bissau,Exports of goods and services (current US$),2016,296013057.520557,Sub-Saharan Africa ,Low income,IDA,-15.1804,11.8037
GY,Guyana,Exports of goods and services (current US$),2025,,Latin America & Caribbean ,High income,IDA,-58.1548,6.80461
GY,Guyana,Exports of goods and services (current US$),2024,,Latin America & Caribbean ,High income,IDA,-58.1548,6.80461
GY,Guyana,Exports of goods and services (current US$),2023,,Latin America & Caribbean ,High income,IDA,-58.1548,6.80461
GY,Guyana,Exports of goods and services (current US$),2022,,Latin America & Caribbean ,High income,IDA,-58.1548,6.80461
GY,Guyana,Exports of goods and services (current US$),2021,,Latin America & Caribbean ,High income,IDA,-58.1548,6.80461
GY,Guyana,Exports of goods and services (current US$),2020,,Latin America & Caribbean ,High income,IDA,-58.1548,6.80461
GY,Guyana,Exports of goods and services (current US$),2019,,Latin America & Caribbean ,High income,IDA,-58.1548,6.80461
GY,Guyana,Exports of goods and services (current US$),2018,,Latin America & Caribbean ,High income,IDA,-58.1548,6.80461
GY,Guyana,Exports of goods and services (current US$),2017,,Latin America & Caribbean ,High income,IDA,-58.1548,6.80461
GY,Guyana,Exports of goods and services (current US$),2016,,Latin America & Caribbean ,High income,IDA,-58.1548,6.80461
HT,Haiti,Exports of goods and services (current US$),2025,,Latin America & Caribbean ,Lower middle income,IDA,-72.3288,18.5392
HT,Haiti,Exports of goods and services (current US$),2024,857816739.95338,Latin America & Caribbean ,Lower middle income,IDA,-72.3288,18.5392
HT,Haiti,Exports of goods and services (current US$),2023,1046262833.94154,Latin America & Caribbean ,Lower middle income,IDA,-72.3288,18.5392
HT,Haiti,Exports of goods and services (current US$),2022,1466106038.4718,Latin America & Caribbean ,Lower middle income,IDA,-72.3288,18.5392
HT,Haiti,Exports of goods and services (current US$),2021,1490136140.36818,Latin America & Caribbean ,Lower middle income,IDA,-72.3288,18.5392
HT,Haiti,Exports of goods and services (current US$),2020,1110024754.94218,Latin America & Caribbean ,Lower middle income,IDA,-72.3288,18.5392
HT,Haiti,Exports of goods and services (current US$),2019,1585349842.81308,Latin America & Caribbean ,Lower middle income,IDA,-72.3288,18.5392
HT,Haiti,Exports of goods and services (current US$),2018,1768471542.63842,Latin America & Caribbean ,Lower middle income,IDA,-72.3288,18.5392
HT,Haiti,Exports of goods and services (current US$),2017,1660793079.17233,Latin America & Caribbean ,Lower middle income,IDA,-72.3288,18.5392
HT,Haiti,Exports of goods and services (current US$),2016,1632313490.51577,Latin America & Caribbean ,Lower middle income,IDA,-72.3288,18.5392
HN,Honduras,Exports of goods and services (current US$),2025,,Latin America & Caribbean ,Lower middle income,IDA,-87.4667,15.1333
HN,Honduras,Exports of goods and services (current US$),2024,12444557870.6674,Latin America & Caribbean ,Lower middle income,IDA,-87.4667,15.1333
HN,Honduras,Exports of goods and services (current US$),2023,12838311191.1166,Latin America & Caribbean ,Lower middle income,IDA,-87.4667,15.1333
HN,Honduras,Exports of goods and services (current US$),2022,13336955013.3273,Latin America & Caribbean ,Lower middle income,IDA,-87.4667,15.1333
HN,Honduras,Exports of goods and services (current US$),2021,11079128213.317,Latin America & Caribbean ,Lower middle income,IDA,-87.4667,15.1333
HN,Honduras,Exports of goods and services (current US$),2020,8377646120.73421,Latin America & Caribbean ,Lower middle income,IDA,-87.4667,15.1333
HN,Honduras,Exports of goods and services (current US$),2019,10007373348.5297,Latin America & Caribbean ,Lower middle income,IDA,-87.4667,15.1333
HN,Honduras,Exports of goods and services (current US$),2018,9977241928.20167,Latin America & Caribbean ,Lower middle income,IDA,-87.4667,15.1333
HN,Honduras,Exports of goods and services (current US$),2017,9970301123.80064,Latin America & Caribbean ,Lower middle income,IDA,-87.4667,15.1333
HN,Honduras,Exports of goods and services (current US$),2016,9276480535.29014,Latin America & Caribbean ,Lower middle income,IDA,-87.4667,15.1333
HK,"Hong Kong SAR, China",Exports of goods and services (current US$),2025,,East Asia & Pacific,High income,Not classified,114.109,22.3964
HK,"Hong Kong SAR, China",Exports of goods and services (current US$),2024,739642429559.935,East Asia & Pacific,High income,Not classified,114.109,22.3964
HK,"Hong Kong SAR, China",Exports of goods and services (current US$),2023,673672659195.26,East Asia & Pacific,High income,Not classified,114.109,22.3964
HK,"Hong Kong SAR, China",Exports of goods and services (current US$),2022,697583336451.117,East Asia & Pacific,High income,Not classified,114.109,22.3964
HK,"Hong Kong SAR, China",Exports of goods and services (current US$),2021,752719132923.809,East Asia & Pacific,High income,Not classified,114.109,22.3964
HK,"Hong Kong SAR, China",Exports of goods and services (current US$),2020,608150234620.739,East Asia & Pacific,High income,Not classified,114.109,22.3964
HK,"Hong Kong SAR, China",Exports of goods and services (current US$),2019,645006704384.439,East Asia & Pacific,High income,Not classified,114.109,22.3964
HK,"Hong Kong SAR, China",Exports of goods and services (current US$),2018,681282515787.459,East Asia & Pacific,High income,Not classified,114.109,22.3964
HK,"Hong Kong SAR, China",Exports of goods and services (current US$),2017,644673433249.5,East Asia & Pacific,High income,Not classified,114.109,22.3964
HK,"Hong Kong SAR, China",Exports of goods and services (current US$),2016,600025250410.641,East Asia & Pacific,High income,Not classified,114.109,22.3964
HU,Hungary,Exports of goods and services (current US$),2025,,Europe & Central Asia,High income,Not classified,19.0408,47.4984
HU,Hungary,Exports of goods and services (current US$),2024,167912655726.946,Europe & Central Asia,High income,Not classified,19.0408,47.4984
HU,Hungary,Exports of goods and services (current US$),2023,173224987137.308,Europe & Central Asia,High income,Not classified,19.0408,47.4984
HU,Hungary,Exports of goods and services (current US$),2022,158898663654.765,Europe & Central Asia,High income,Not classified,19.0408,47.4984
HU,Hungary,Exports of goods and services (current US$),2021,145547409482.391,Europe & Central Asia,High income,Not classified,19.0408,47.4984
HU,Hungary,Exports of goods and services (current US$),2020,123744764553.729,Europe & Central Asia,High income,Not classified,19.0408,47.4984
HU,Hungary,Exports of goods and services (current US$),2019,133707076997.179,Europe & Central Asia,High income,Not classified,19.0408,47.4984
HU,Hungary,Exports of goods and services (current US$),2018,134422841352.766,Europe & Central Asia,High income,Not classified,19.0408,47.4984
HU,Hungary,Exports of goods and services (current US$),2017,122904333778.696,Europe & Central Asia,High income,Not classified,19.0408,47.4984
HU,Hungary,Exports of goods and services (current US$),2016,111069631883.681,Europe & Central Asia,High income,Not classified,19.0408,47.4984
IS,Iceland,Exports of goods and services (current US$),2025,,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
IS,Iceland,Exports of goods and services (current US$),2024,14117485077.0075,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
IS,Iceland,Exports of goods and services (current US$),2023,13984488268.6513,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
IS,Iceland,Exports of goods and services (current US$),2022,13632709461.7587,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
IS,Iceland,Exports of goods and services (current US$),2021,9802647460.53158,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
IS,Iceland,Exports of goods and services (current US$),2020,7522355305.84085,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
IS,Iceland,Exports of goods and services (current US$),2019,11172065684.1319,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
IS,Iceland,Exports of goods and services (current US$),2018,12397616650.2127,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
IS,Iceland,Exports of goods and services (current US$),2017,11445214118.2273,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
IS,Iceland,Exports of goods and services (current US$),2016,10012449483.2795,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
IN,India,Exports of goods and services (current US$),2025,,South Asia,Lower middle income,IBRD,77.225,28.6353
IN,India,Exports of goods and services (current US$),2024,827405227198.603,South Asia,Lower middle income,IBRD,77.225,28.6353
IN,India,Exports of goods and services (current US$),2023,780408530088.596,South Asia,Lower middle income,IBRD,77.225,28.6353
IN,India,Exports of goods and services (current US$),2022,778021514754.531,South Asia,Lower middle income,IBRD,77.225,28.6353
IN,India,Exports of goods and services (current US$),2021,677769255428.552,South Asia,Lower middle income,IBRD,77.225,28.6353
IN,India,Exports of goods and services (current US$),2020,499728529072.629,South Asia,Lower middle income,IBRD,77.225,28.6353
IN,India,Exports of goods and services (current US$),2019,529245063167.215,South Asia,Lower middle income,IBRD,77.225,28.6353
IN,India,Exports of goods and services (current US$),2018,538635186135.438,South Asia,Lower middle income,IBRD,77.225,28.6353
IN,India,Exports of goods and services (current US$),2017,498258808231.521,South Asia,Lower middle income,IBRD,77.225,28.6353
IN,India,Exports of goods and services (current US$),2016,439642578076.358,South Asia,Lower middle income,IBRD,77.225,28.6353
ID,Indonesia,Exports of goods and services (current US$),2025,,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
ID,Indonesia,Exports of goods and services (current US$),2024,309745619367.11,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
ID,Indonesia,Exports of goods and services (current US$),2023,298282074769.176,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
ID,Indonesia,Exports of goods and services (current US$),2022,323218198016.355,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
ID,Indonesia,Exports of goods and services (current US$),2021,254109508154.492,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
ID,Indonesia,Exports of goods and services (current US$),2020,183546577017.375,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
ID,Indonesia,Exports of goods and services (current US$),2019,208057763659.252,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
ID,Indonesia,Exports of goods and services (current US$),2018,218905647886.556,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
ID,Indonesia,Exports of goods and services (current US$),2017,204924485909.157,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
ID,Indonesia,Exports of goods and services (current US$),2016,177886012744.865,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
IR,"Iran, Islamic Rep.",Exports of goods and services (current US$),2025,,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
IR,"Iran, Islamic Rep.",Exports of goods and services (current US$),2024,111928863188.398,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
IR,"Iran, Islamic Rep.",Exports of goods and services (current US$),2023,109444045103.672,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
IR,"Iran, Islamic Rep.",Exports of goods and services (current US$),2022,108060448021.703,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
IR,"Iran, Islamic Rep.",Exports of goods and services (current US$),2021,89695394080.1348,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
IR,"Iran, Islamic Rep.",Exports of goods and services (current US$),2020,51664876275.961,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
IR,"Iran, Islamic Rep.",Exports of goods and services (current US$),2019,77652596277.174,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
IR,"Iran, Islamic Rep.",Exports of goods and services (current US$),2018,122086879297.775,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
IR,"Iran, Islamic Rep.",Exports of goods and services (current US$),2017,111400323836.85,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
IR,"Iran, Islamic Rep.",Exports of goods and services (current US$),2016,97206283742.5977,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
IQ,Iraq,Exports of goods and services (current US$),2025,,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
IQ,Iraq,Exports of goods and services (current US$),2024,104886427209.692,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
IQ,Iraq,Exports of goods and services (current US$),2023,106560874026.221,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
IQ,Iraq,Exports of goods and services (current US$),2022,127955205517.241,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
IQ,Iraq,Exports of goods and services (current US$),2021,78260500000.0,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
IQ,Iraq,Exports of goods and services (current US$),2020,50199918397.8191,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
IQ,Iraq,Exports of goods and services (current US$),2019,88902900000.0,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
IQ,Iraq,Exports of goods and services (current US$),2018,92771934474.7411,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
IQ,Iraq,Exports of goods and services (current US$),2017,63496860304.0541,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
IQ,Iraq,Exports of goods and services (current US$),2016,46869152413.2091,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
IE,Ireland,Exports of goods and services (current US$),2025,,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
IE,Ireland,Exports of goods and services (current US$),2024,877092941905.469,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
IE,Ireland,Exports of goods and services (current US$),2023,774613383952.367,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
IE,Ireland,Exports of goods and services (current US$),2022,764969597258.952,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
IE,Ireland,Exports of goods and services (current US$),2021,723445227902.702,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
IE,Ireland,Exports of goods and services (current US$),2020,609592461958.134,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
IE,Ireland,Exports of goods and services (current US$),2019,534361678398.431,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
IE,Ireland,Exports of goods and services (current US$),2018,498559384824.956,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
IE,Ireland,Exports of goods and services (current US$),2017,447623457263.236,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
IE,Ireland,Exports of goods and services (current US$),2016,394551308718.876,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
IM,Isle of Man,Exports of goods and services (current US$),2025,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
IM,Isle of Man,Exports of goods and services (current US$),2024,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
IM,Isle of Man,Exports of goods and services (current US$),2023,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
IM,Isle of Man,Exports of goods and services (current US$),2022,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
IM,Isle of Man,Exports of goods and services (current US$),2021,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
IM,Isle of Man,Exports of goods and services (current US$),2020,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
IM,Isle of Man,Exports of goods and services (current US$),2019,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
IM,Isle of Man,Exports of goods and services (current US$),2018,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
IM,Isle of Man,Exports of goods and services (current US$),2017,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
IM,Isle of Man,Exports of goods and services (current US$),2016,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
IL,Israel,Exports of goods and services (current US$),2025,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
IL,Israel,Exports of goods and services (current US$),2024,153655742278.939,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
IL,Israel,Exports of goods and services (current US$),2023,155757923100.782,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
IL,Israel,Exports of goods and services (current US$),2022,164829782471.244,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
IL,Israel,Exports of goods and services (current US$),2021,141191894262.855,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
IL,Israel,Exports of goods and services (current US$),2020,111615206782.814,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
IL,Israel,Exports of goods and services (current US$),2019,116111159420.199,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
IL,Israel,Exports of goods and services (current US$),2018,111732613655.371,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
IL,Israel,Exports of goods and services (current US$),2017,103870950732.907,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
IL,Israel,Exports of goods and services (current US$),2016,95603619691.5385,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
IT,Italy,Exports of goods and services (current US$),2025,,Europe & Central Asia,High income,Not classified,12.4823,41.8955
IT,Italy,Exports of goods and services (current US$),2024,773888180686.25,Europe & Central Asia,High income,Not classified,12.4823,41.8955
IT,Italy,Exports of goods and services (current US$),2023,772202263040.014,Europe & Central Asia,High income,Not classified,12.4823,41.8955
IT,Italy,Exports of goods and services (current US$),2022,738509644128.602,Europe & Central Asia,High income,Not classified,12.4823,41.8955
IT,Italy,Exports of goods and services (current US$),2021,679294123497.663,Europe & Central Asia,High income,Not classified,12.4823,41.8955
IT,Italy,Exports of goods and services (current US$),2020,547940256804.982,Europe & Central Asia,High income,Not classified,12.4823,41.8955
IT,Italy,Exports of goods and services (current US$),2019,625065757185.881,Europe & Central Asia,High income,Not classified,12.4823,41.8955
IT,Italy,Exports of goods and services (current US$),2018,646909638534.745,Europe & Central Asia,High income,Not classified,12.4823,41.8955
IT,Italy,Exports of goods and services (current US$),2017,593973032350.354,Europe & Central Asia,High income,Not classified,12.4823,41.8955
IT,Italy,Exports of goods and services (current US$),2016,543464412394.32,Europe & Central Asia,High income,Not classified,12.4823,41.8955
JM,Jamaica,Exports of goods and services (current US$),2025,,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
JM,Jamaica,Exports of goods and services (current US$),2024,,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
JM,Jamaica,Exports of goods and services (current US$),2023,,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
JM,Jamaica,Exports of goods and services (current US$),2022,,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
JM,Jamaica,Exports of goods and services (current US$),2021,,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
JM,Jamaica,Exports of goods and services (current US$),2020,,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
JM,Jamaica,Exports of goods and services (current US$),2019,,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
JM,Jamaica,Exports of goods and services (current US$),2018,,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
JM,Jamaica,Exports of goods and services (current US$),2017,,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
JM,Jamaica,Exports of goods and services (current US$),2016,,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
JP,Japan,Exports of goods and services (current US$),2025,,East Asia & Pacific,High income,Not classified,139.77,35.67
JP,Japan,Exports of goods and services (current US$),2024,917043674686.877,East Asia & Pacific,High income,Not classified,139.77,35.67
JP,Japan,Exports of goods and services (current US$),2023,920644083095.705,East Asia & Pacific,High income,Not classified,139.77,35.67
JP,Japan,Exports of goods and services (current US$),2022,918408424578.807,East Asia & Pacific,High income,Not classified,139.77,35.67
JP,Japan,Exports of goods and services (current US$),2021,912549013982.719,East Asia & Pacific,High income,Not classified,139.77,35.67
JP,Japan,Exports of goods and services (current US$),2020,785057625362.297,East Asia & Pacific,High income,Not classified,139.77,35.67
JP,Japan,Exports of goods and services (current US$),2019,893782209080.495,East Asia & Pacific,High income,Not classified,139.77,35.67
